Date,SPXT Index,SPTRCOND Index,SPTRCONS Index,SPTRENRS Index,SPTRFINL Index,SPTRHLTH Index,SPTRINDU Index,SPTRINFT Index,SPTRMATR Index,SPTRTELS Index,SPTRUTIL Index
1/18/08,2083.2368,272.53,371.81,722.04,458.51,489.01,397.46,379.4585,311.97,208.97,347.07
1/21/08,2083.2368,272.53,371.81,722.04,458.51,489.01,397.46,379.4585,311.97,208.97,347.07
1/22/08,2060.1494,277.05,366.44,702.33,468.75,473.6,396.94,367.8027,308.45,206.46,335.39
1/23/08,2104.3735,287.16,370.66,706.2,500.47,471.71,407.52,367.4206,312.15,208.94,347.02
1/24/08,2125.6047,288.93,369.48,728.63,503.38,471.51,409.84,378.4514,321.04,207.52,337.44
1/25/08,2091.884,283.25,364.43,717.92,490.96,463.7,407.98,371.8894,320.3,205.32,331.64
1/28/08,2128.6384,288.58,368.84,730.38,507.39,470.8,414.21,373.4561,326.79,210.74,336.48
1/29/08,2141.8501,289.96,368.24,733.78,514.8,472.18,416.83,373.56,328.53,218.39,337.81
1/30/08,2131.7847,288.12,366.45,731.46,508.96,468.31,418.13,373.8107,328.52,215,337.16
1/31/08,2167.9009,297.88,371.87,733.89,523.02,472.68,424.09,378.8422,333.07,220.04,344.38
2/1/08,2194.4272,302.23,375.26,738.89,533.1,477.45,430.67,382.0395,340.41,219.43,349.84
2/4/08,2171.5142,295.88,372.55,739.56,519.59,479.23,426.67,375.6183,335.67,219.29,355.18
2/5/08,2102.2339,287.77,365.58,711.83,495.84,469.76,414.24,364.4605,323.37,209.81,342.76
2/6/08,2087.0498,285.99,364.58,700.64,490.84,470.6,413.09,359.6174,321.74,208.22,342.5
2/7/08,2104.0208,290.84,370.13,709.84,499.05,471.18,413.99,358.8024,323.67,210.01,341.05
2/8/08,2095.2119,288.86,367.29,718.81,487.61,466,411.48,363.3826,329.75,207.38,339.17
2/11/08,2107.6528,292.81,371.04,736.6,478.39,465.7,415.08,367.4424,334.74,210.14,342.1
2/12/08,2123.0596,294.29,374.73,737.85,485,471.32,418.04,366.7798,335.38,214.05,345.99
2/13/08,2152.7639,297.52,375.73,755.27,489.09,474.16,425.84,375.8796,339.24,220.38,346.57
2/14/08,2123.9407,293.41,372.26,755.07,479.66,467.96,419.98,368.2299,336.76,215.82,342.92
2/15/08,2125.854,294.74,373.65,753.6,482.7,470.05,418.11,366.2903,336.16,215.56,344.35
2/18/08,2125.854,294.74,373.65,753.6,482.7,470.05,418.11,366.2903,336.16,215.56,344.35
2/19/08,2124.1189,292.86,373.45,772.08,479.03,472.56,418.29,362.6539,342.53,204.6,343.59
2/20/08,2141.9539,295.62,374.03,783.82,486.55,472.26,420.45,368.9419,346.74,198.76,343.47
2/21/08,2115.126,290.26,372.68,767.8,480.04,467.08,415.38,365.3153,341.32,198.57,337.69
2/22/08,2132.0212,294.12,374.96,774.09,487.6,467.32,417.57,366.3322,343.19,202.26,341.62
2/25/08,2161.5115,299,377.38,793.39,493.24,474.62,424.61,368.597,351.92,205.13,343.05
2/26/08,2176.4758,302.61,380.24,804.78,494.25,476.21,425.8,372.3395,351.97,206.36,345.9
2/27/08,2175.0012,301.94,379.6,798.37,498.65,472.56,424.99,375.4049,353.13,203.81,339.87
2/28/08,2155.8052,294.93,377.51,809.57,483.58,468.8,422.88,372.4863,352.14,206.22,337.62
2/29/08,2097.4751,286.23,371.17,785.27,464.21,462.01,412.81,363.691,340.01,198.91,327.48
3/3/08,2098.6387,286.98,372.8,791.81,458.51,462.26,415.28,361.3547,345.27,199.38,331.42
3/4/08,2091.4224,287.19,373.59,779.79,454.79,462.1,413.86,363.0545,337.77,197.53,336.43
3/5/08,2103.4216,287.29,374.88,793.79,452.42,462.31,417.82,366.0046,346.12,200.11,336.61
3/6/08,2057.4419,279.74,371.43,775.56,435.99,452.58,410.16,359.1701,341.81,196.91,329.51
3/7/08,2040.1742,277.22,369.61,759.17,437.47,447.61,403.53,359.3061,329.21,196.78,328.16
3/10/08,2008.7124,273.01,368.27,750.3,424.05,442.2,396.22,355.9545,318.5,193.48,325.95
3/11/08,2083.363,281.55,374.93,784.78,455.52,441.38,410.88,368.8275,337.67,199.13,336.28
3/12/08,2065.2102,279.69,374.02,772.83,446.04,439.71,412.04,366.6337,336.46,195.37,331.84
3/13/08,2075.8833,280.78,374.02,783.28,447.65,441.4,414.4,367.4161,343.5,195.9,332.45
3/14/08,2032.7853,275.52,368.07,770.61,429.54,433.02,408.72,359.6022,339.88,192.9,329.5
3/17/08,2014.8756,271.43,366.89,751.06,422.92,432.16,408.86,358.0063,332.51,196.08,329.43
3/18/08,2100.3774,283.22,375.76,778.39,458.87,442.27,425.29,372.9796,344.27,202.34,335.25
3/19/08,2049.395,279.51,373.57,736.13,449.59,440.09,414.88,362.476,322.62,197.98,328.02
3/20/08,2098.4626,288.45,379.59,740.35,480.81,443.71,422.56,368.6692,320.88,203.49,329.91
3/21/08,2098.4626,288.45,379.59,740.35,480.81,443.71,422.56,368.6692,320.88,203.49,329.91
3/24/08,2130.6226,297.46,383.38,749.61,484.2,446.32,428.71,378.5794,331.19,209.6,328.98
3/25/08,2135.5415,296.7,384.48,754.32,482.83,446.62,431.36,379.2287,340.47,208.86,328.83
3/26/08,2116.925,290.16,383.37,770.64,466.09,444.59,428.53,375.0935,341.08,206.88,330.51
3/27/08,2093.1108,286.26,382.55,764.62,456.91,444.12,424.15,366.2605,336.79,206.1,332.51
3/28/08,2076.5559,279.9,382.86,761.45,447.76,441.78,422.99,364.6817,336.32,205.28,329.65
3/31/08,2088.4182,283.98,383.61,764.62,451.56,439.39,426.18,367.1523,336.23,208.82,332.94
4/1/08,2163.3833,296.32,389.3,780.32,485.42,449.77,440.19,380.0746,344.48,215.32,341.46
4/2/08,2159.6331,296.9,386.63,791.02,482.49,445.89,438.8,378.4279,347.36,212.96,343.84
4/3/08,2162.458,295.98,386.63,792.09,484.35,445.99,438.04,378.9138,353.51,214.46,342.32
4/4/08,2164.2112,294.71,387.09,800.04,477.62,450.46,439.51,379.9189,358.61,211.2,343.9
4/7/08,2167.6055,294.46,386.77,801.63,482.35,452.45,437.95,378.6938,356.59,213.39,344.39
4/8/08,2157.2788,292.73,385.94,807.89,474.24,451.13,435.85,374.8464,358.39,213.34,345.92
4/9/08,2139.9932,287.15,382.99,811.59,465.99,448.75,431.21,373.8819,355.28,209.72,345.93
4/10/08,2149.6694,289.69,384.22,812.16,464.26,452.62,433.84,379.5964,356.09,209.45,343.9
4/11/08,2106.0132,284.03,381.3,800.64,455.84,446.06,413.8,368.8022,351.23,205.86,343.89
4/14/08,2098.915,282.43,381.57,814.73,444.76,445.16,413.44,367.0918,350.03,204.98,344.19
4/15/08,2108.5908,283.02,383.42,822.71,449.59,444.34,414.89,367.4066,351.24,204.79,346.93
4/16/08,2156.6729,287.57,385.36,845.06,464.42,446.93,425.41,378.7389,368.66,207.56,354.66
4/17/08,2158.0767,289.39,383.9,845.73,471.03,443.27,422.02,379.3595,365.92,207.07,354.75
4/18/08,2197.2354,295.18,384.07,862.15,479.56,448.62,433.44,392.0996,370.74,208.16,355.53
4/21/08,2193.8721,294.93,385.05,869.93,471.45,446.28,431.19,395.1089,371.03,208.51,353.31
4/22/08,2174.5901,290.05,381.84,871.53,467.31,440.41,426.69,390.3301,366.03,208.97,351.35
4/23/08,2180.9099,291.01,384.92,865.18,463.78,445.46,426.86,395.7716,361.44,213.47,354.13
4/24/08,2194.9636,294.84,384.27,845.78,481.4,446.13,431.13,399.942,356.54,214.5,351.58
4/25/08,2209.2512,297.83,382.35,854.92,489.77,450.62,435.05,395.2371,367.49,215.67,352.56
4/28/08,2207.0171,297.99,383.21,852.91,489.08,451.94,435.17,393.6639,363.07,216.03,351.94
4/29/08,2198.4976,299.48,384.6,840.31,485.96,448.15,433.47,395.9909,351.9,218,350.02
4/30/08,2190.1306,296.1,382.78,847.73,481.08,446.11,432.09,392.5717,354.58,218.86,350.52
5/1/08,2228.0925,305.85,385.02,829.39,500.3,454.03,438.71,405.2953,352.08,224.86,354.42
5/2/08,2235.2991,305.26,384.7,839.28,501.86,454.42,440.12,404.8935,356.72,225.99,358.19
5/5/08,2225.3682,301.44,384.37,847.43,494.61,452.76,438.01,402.4671,362.14,224.81,353.52
5/6/08,2242.4734,303.04,384.89,865.69,499.11,452.58,440.64,406.3185,365.88,224.52,353.57
5/7/08,2202.7698,298.77,381.55,853.78,481.1,446.39,432.94,400.5553,360.76,221.03,348.62
5/8/08,2210.9517,297.98,382.19,870.35,475.24,447.76,435.56,403.1922,369.25,220.87,350.12
5/9/08,2196.5374,296.55,379.49,864.98,470.66,445.24,432.08,401.4045,363.78,220.12,350.97
5/12/08,2220.8113,302.74,382.75,863.5,478.72,448.33,437.62,406.6236,370.62,222.01,354.43
5/13/08,2220.4619,303.48,382.55,873.43,472.01,446.05,440.39,407.0284,372.1,222.45,353.1
5/14/08,2229.7444,306.51,384.64,865.55,476.51,448.32,441.68,408.3827,374.32,225.44,356.17
5/15/08,2253.7632,310.38,387.7,880.69,482.4,447.81,443.18,416.9545,379.6,226.55,355.4
5/16/08,2256.6348,307.63,388.27,902.99,475.88,448.57,441.96,416.9375,384.55,226.61,357.62
5/19/08,2258.7402,306.75,387.78,912.1,473.37,450.21,444.2,414.6689,383.46,228.67,361.74
5/20/08,2237.7869,301.8,384.63,919.18,462.96,449.81,438.96,408.736,383.74,222.74,362.93
5/21/08,2202.0205,295.95,381.08,908.23,451.03,447.24,431.42,400.9184,372,219.56,362.75
5/22/08,2208.1978,296.54,385.25,898.92,455.14,450.38,430.63,402.7889,370.79,220.74,364.44
5/23/08,2179.0537,291.46,383.8,881.93,446.71,445.01,424.63,400.6099,365.75,217.64,357.33
5/26/08,2179.0537,291.46,383.8,881.93,446.71,445.01,424.63,400.6099,365.75,217.64,357.33
5/27/08,2193.9778,294.71,385.63,875.86,450.42,448.12,428.05,408.0383,363.84,219.12,359.97
5/28/08,2203.1023,296.04,383.88,889.15,447.76,447.29,431.68,409.5488,374.04,222.74,360.1
5/29/08,2215.1172,298.96,388.03,871.22,455.1,454.08,434.01,412.2551,369.12,226.79,362.61
5/30/08,2218.4985,297.9,388.13,876.99,451.8,455.13,436.53,414.6267,371.61,226.25,362.28
6/2/08,2195.2688,294.45,384.9,877.53,443.76,450.25,431.88,408.7424,369.4,223.46,358.55
6/3/08,2182.646,294.52,383.98,861.76,441.05,451.67,428.67,406.9066,369.07,220.57,356.44
6/4/08,2183.0095,296.17,386.13,851.15,438.28,453.2,428.22,410.8099,367.5,218.77,360.61
6/5/08,2225.7422,300,390.41,888.54,447.17,456.81,433.59,417.6492,380.1,225.17,364.81
6/6/08,2157.2363,288.09,380.69,874.64,425.06,445.02,417.65,405.8403,370.71,219.07,355.62
6/9/08,2159.0283,287.71,381.56,897.92,415.25,442.93,419.51,405.1164,375.54,216.24,361.24
6/10/08,2153.7693,288.97,384.83,878.08,419.77,440.28,419.18,404.0525,370.72,214.13,361.65
6/11/08,2117.8369,282.64,381.38,884.85,406.16,433.93,409.92,394.4991,364.08,208.49,358.23
6/12/08,2124.937,284.52,383.65,869.04,414.46,435.77,410.73,397.296,363.64,208.37,358.11
6/13/08,2156.9607,291.78,383.77,878.57,423,441.19,415.52,405.3186,373.4,210.96,363.38
6/16/08,2157.1396,291.42,379.51,880.73,427.45,439.21,414.26,407.0864,373.61,207.92,363.35
6/17/08,2142.5515,287.57,377.73,895.66,414.93,437.36,410.15,403.8852,374.3,206.03,363.56
6/18/08,2121.7764,282.13,373.58,894.69,409.94,433.65,406.09,398.6931,371.89,204.09,362.32
6/19/08,2130.3027,285.57,375.08,875.85,413.54,436.05,410.86,403.5066,372.47,204.92,365.25
6/20/08,2090.8147,276.95,370.47,869.36,403.04,429.85,404.12,393.5534,366.29,199.81,359.6
6/23/08,2090.9355,272.4,369.54,901.74,392.05,431.29,404.34,391.0926,369.88,199.88,362.77
6/24/08,2085.0769,271.81,370.45,888,397.89,432.82,399.3,389.7943,360.71,199.91,361.55
6/25/08,2097.3647,275.78,375.06,883.69,399.46,436.39,397.38,395.7409,361.7,201.69,363.27
6/26/08,2036.4005,266.13,367.5,874.21,382,427.22,381.78,381.7122,350.81,196.42,353.66
6/27/08,2028.8909,264.24,362.98,881.58,376.84,429.76,379.66,380.1042,352.11,194.06,351.48
6/30/08,2031.4713,261.83,363.11,896.99,368.82,433.95,383.12,376.3238,351.08,200.2,359.48
7/1/08,2039.6556,261.78,365.16,902.6,372.87,436.32,383.63,377.6953,347.51,197.8,361.73
7/2/08,2002.6431,257.22,364.82,873.44,367.54,434.55,371.97,371.0313,329.25,195.79,359.61
7/3/08,2004.8674,257.92,367.52,869.37,366.35,435.17,375.99,371.3253,331.9,194.6,356.96
7/4/08,2004.8674,257.92,367.52,869.37,366.35,435.17,375.99,371.3253,331.9,194.6,356.96
7/7/08,1988.0887,256.23,367.63,849.42,354.79,433.06,376.03,374.2154,331.3,194.7,353.87
7/8/08,2022.8264,262.02,373.02,836.29,375.1,445.81,384.97,377.9102,329.2,198.24,355.51
7/9/08,1976.9652,255.08,371,818.61,355.74,444.25,375.75,365.7184,326.51,193.5,358.68
7/10/08,1990.7832,250.71,370.93,840.55,352.43,446.26,380.33,370.366,334.71,196.38,360.43
7/11/08,1968.863,247.56,369.21,834.42,343.4,441.07,376.39,366.9532,333.62,195.21,357.44
7/14/08,1951.0844,246.26,369.86,840.75,326.18,440.36,374.54,363.321,333.52,194.04,352.81
7/15/08,1929.8469,246.96,370.04,805.55,316.57,446,367.88,364.1084,329.82,194.04,351.1
7/16/08,1978.4692,257.83,373.34,788.86,355.51,449.16,379.56,372.4763,333.15,194.14,344.4
7/17/08,2002.3037,264.18,371.55,776.32,378.54,452.55,385.39,376.8596,332.42,193.06,338.88
7/18/08,2002.8839,263.76,369.33,788.11,382.7,450.27,385.2,371.376,330.99,194.86,341.74
7/21/08,2001.8552,260.41,366.75,811.23,379.52,444.73,384.99,368.8763,337.93,193.6,345.8
7/22/08,2028.9054,265.85,374.08,793.44,404.53,448.94,393.3,368.4093,337.54,192.61,345.4
7/23/08,2037.1509,271.28,375.81,763.03,412.13,453.72,397.82,373.574,331.89,199.06,337.47
7/24/08,1990.0861,263.65,372.32,758.61,384.35,453.01,387.82,366.3841,324.48,192.94,335.21
7/25/08,1998.4059,262.65,372.11,766.16,382.07,455.92,390.5,372.1257,327.45,191.51,333.13
7/28/08,1961.2305,256.16,369.11,762.66,364.67,451.5,382.24,364.2417,325.56,186.97,332.5
7/29/08,2007.213,264.58,376.51,756.86,391.99,454.68,392.48,372.0182,332.84,188.19,333.88
7/30/08,2040.8074,265.65,380.47,799.19,399.87,454.39,398.51,373.9646,342.43,189.51,338.83
7/31/08,2014.3944,263.12,375.54,771.91,395.17,455.9,390.07,371.6231,336.82,188.41,337.4
8/1/08,2003.1619,261.72,375.42,769,397.61,451.43,387.49,369.2628,328.24,186.81,326.18
8/4/08,1985.2329,262.98,379.94,731.73,392.63,457.13,385.3,367.8575,314.49,185.37,322.22
8/5/08,2042.4441,274.83,388.34,739.42,412.46,468.79,397.04,378.2711,318.66,190.38,327.13
8/6/08,2050.2292,273.58,389.56,753.53,408.65,470.17,397.36,383.3617,323.88,187.82,326.13
8/7/08,2013.6552,268.06,382.36,742.53,388.27,464.16,391.72,383.1635,319.14,185.47,325.56
8/8/08,2061.7727,281.95,391.28,738.36,402,475.3,404.56,391.6454,321.88,191.25,330.04
8/11/08,2076.5906,289.11,392.86,736.48,409.51,475.78,405.59,393.3308,320.54,195.72,333.15
8/12/08,2051.6621,284.84,394.46,731.79,388.35,474.5,401.5,393.1952,322.11,194.13,326.23
8/13/08,2046.3473,280.23,392.31,756.45,376.93,472.68,398.63,392.7897,330.17,191.87,329.32
8/14/08,2057.7219,285.77,393.17,746.92,386.56,474.73,400.91,395.5518,326.91,192.23,325.06
8/15/08,2066.3557,288.64,397.27,734.42,390.88,479.16,403.91,395.7191,325.5,195.44,327.06
8/18/08,2035.2986,283.62,393.51,725.8,376.94,474.3,398.92,390.4467,322.66,193.5,327.39
8/19/08,2016.5171,277.26,390.71,746.34,365.47,470.94,392.2,385.2894,321.97,189.99,327.72
8/20/08,2029.151,275.81,390.02,767.06,371.57,468.61,391.69,386.5457,328.84,190.03,329.81
8/21/08,2034.347,277.13,388.64,784.72,367.61,469.74,392.72,385.6351,331.19,190.36,333.3
8/22/08,2057.6379,283.25,393.13,772.56,379.03,474.31,398.84,391.4385,329.94,193.5,334.06
8/25/08,2017.2668,276.4,387.23,760.92,367.23,466.85,390.91,384.4828,322.4,189.21,330.37
8/26/08,2024.7241,277.13,386.66,774.44,369.86,467.03,391.39,382.9876,324.46,189.07,334.14
8/27/08,2041.2373,278.42,387.86,783.82,376.11,466.79,393.87,386.105,328.2,192.16,336.94
8/28/08,2071.8618,284.99,390.3,777.96,393.19,470.78,403.29,389.3383,332.73,197,338.96
8/29/08,2043.532,282.09,385.49,767.72,390.9,465.2,397.62,379.7411,328.08,195.21,332.67
9/1/08,2043.532,282.09,385.49,767.72,390.9,465.2,397.62,379.7411,328.08,195.21,332.67
9/2/08,2035.2373,287.39,389.52,732.25,397.98,465.83,397.64,374.4782,319.72,197.43,327.98
9/3/08,2032.1272,289.07,389.55,729.75,404.2,466.31,395.68,368.0285,317.61,197.6,323.1
9/4/08,1971.3694,279.44,385.16,714.07,385.24,454.5,381.51,356.0512,305.44,190.95,319.33
9/5/08,1980.1831,280.12,388.95,710.87,397.68,452.32,382.07,355.1908,308.89,190.16,313.1
9/8/08,2021.1289,291.63,396.99,707.44,416.22,461.67,391.09,357.1015,307.83,195.85,321.01
9/9/08,1952.1376,284.29,394.59,662.1,388.76,453.88,378.03,349.2981,293.57,195.27,311.05
9/10/08,1964.2483,284.57,396.27,686.08,386.01,454.64,380.48,351.9178,299.13,190.19,313.22
9/11/08,1992.0012,288.47,401.42,696.21,391.99,460.85,387.07,356.5888,305.73,189.98,317.08
9/12/08,1996.2545,287.08,401.03,715.75,387.82,459.87,384.61,356.8408,315.59,189.86,321.45
9/15/08,1902.174,279.04,395.01,666.59,346.93,450.77,368.27,343.9209,299.06,181.18,311.29
9/16/08,1935.4895,280.61,395.97,692.32,368.49,451.43,372.4,345.8188,307.42,180.11,308.01
9/17/08,1844.306,267.04,383,675.49,335.61,436.52,354.62,328.8623,296.45,171.7,291.6
9/18/08,1924.8495,278.26,391.44,695.59,374.98,445.61,368.26,341.9635,302.58,176.9,301.5
9/19/08,2002.3217,283.13,390,741.55,416.63,448.29,379.95,352.0032,319.72,184.17,310.01
9/22/08,1925.8547,269.1,379.9,733.43,381.3,436.95,368.33,339.3107,309.86,175.96,303.76
9/23/08,1895.7811,264.75,376.62,712.44,375.5,434.99,359.09,336.4714,300,172.85,300.38
9/24/08,1892.051,262.97,378.21,712.83,369.94,437.41,354.27,338.9305,297.74,173.86,300.88
9/25/08,1929.2441,268.07,384.43,729.9,379.63,444.42,359.28,345.6425,296.42,180.06,308.79
9/26/08,1935.7867,270.75,386.88,717.24,391.36,446.04,358.6,346.4076,288.95,180.05,306.11
9/29/08,1765.7235,250.49,370.61,638.84,328.75,420.19,336.14,314.4752,264.36,167.4,291.1
9/30/08,1861.4384,260.11,380.55,675.9,371.78,436.09,350.36,331.4539,272.19,170.61,294.73
10/1/08,1853.2638,258.11,385.95,664.52,379.87,436.2,341.38,324.2462,267.47,170.9,295.91
10/2/08,1778.8966,247.22,380.87,625.17,363.84,429.49,318.18,310.0307,246.13,168.89,288.02
10/3/08,1754.9069,240.44,378.04,624.01,349.41,426.8,314.57,307.5598,246,168.91,286.08
10/6/08,1687.3351,231.82,365.16,601.6,334.82,407.01,307.28,295.2098,235.24,161.19,270.9
10/7/08,1590.5129,218.55,353.18,569.37,296.21,392.93,294.23,277.3321,222.75,154.14,260.67
10/8/08,1573.342,215.48,347.24,574.35,287.38,387.87,293,275.0709,228.6,150.28,255.81
10/9/08,1453.5186,199.89,324.91,508.78,253.64,360.15,273.68,265.6636,212.84,139.48,240.07
10/10/08,1436.5621,196.56,317.83,467.79,271.3,348.37,278.49,263.5515,208.44,137.65,228.3
10/13/08,1602.9282,216.54,344.7,554.26,299.05,391.65,298.75,295.5578,236.12,156.64,259.18
10/14/08,1594.4141,210.72,335.66,553.64,318.26,391.45,294.28,284.0225,229.02,158.55,256.1
10/15/08,1450.5044,190.54,315.43,467.65,289.35,365.2,268.38,262.2218,201.23,145.48,235.17
10/16/08,1512.2063,199.24,329.22,504.1,294.15,378.7,280,274.8407,209.07,149.95,244.11
10/17/08,1502.8376,200.11,329.49,501.86,287.38,378.9,274.36,274.1497,208.47,148.94,246.53
10/20/08,1574.4999,207.52,339.79,557.85,295.45,394.28,284.17,283.1548,225.45,158.66,266.41
10/21/08,1526.0195,201.17,334.52,533.9,290.02,388.29,277.72,267.4527,212.7,152.65,256.54
10/22/08,1433.2214,188.53,322.32,478.53,269.86,369.78,262.73,255.3433,195.11,140.9,241.24
10/23/08,1451.3734,187.53,324.15,510.02,267.59,375.63,263.95,255.6155,192.73,145.92,252.78
10/24/08,1401.2906,179.74,312.92,490.4,257.29,365.74,252.82,248.9308,185.37,141.03,244.6
10/27/08,1356.78,175.28,306.1,462.57,246.78,353.77,246.53,242.7568,176.54,143.32,236.21
10/28/08,1503.1583,198.25,334.37,517.79,277.62,380.34,271.14,269.7751,198.86,162.36,261.63
10/29/08,1486.7277,198.11,327.68,529.87,269.65,371.56,271.11,266.2389,204.36,156.97,253.32
10/30/08,1525.3654,204.63,335.79,551.32,273.21,380.07,279.07,272.2446,210.29,158.26,264.55
10/31/08,1548.8136,210.2,339.01,554.61,288.19,385.09,284.26,272.4944,212.11,156.46,260.24
11/3/08,1544.9133,206.95,339.24,543.36,289.03,387.71,282.99,270.8102,210.06,164.02,260.99
11/4/08,1607.9967,214.77,347.06,578.11,304.8,393.9,298.56,280.5574,222.02,172.58,266.89
11/5/08,1524.2141,202.52,336.29,551.67,278.32,380.62,283.95,265.2885,207.94,161.32,256.4
